Date,Open,High,Low,Close,Adj Close,Volume,5MA,8MA,13MA,12EMA,26EMA,MACD
4/8/1986,2.959736,3.044872,2.944711,3.019832,0.025619,24960000,3.0018032,3.046124,3.065289231,3.040680514,3.045992224,-0.005311711
4/9/1986,3.054888,3.064904,3.004808,3.04988,0.025874,20227600,2.9927888,3.036734,3.058355077,3.042095819,3.046280208,-0.004184388
4/10/1986,3.064904,3.07492,3.019832,3.054888,0.025916,15879600,2.9987984,3.025466,3.059125538,3.044063847,3.046917822,-0.002853975
4/11/1986,3.064904,3.064904,2.989784,3.009816,0.025534,15999400,3.009816,3.01545,3.052961846,3.038794948,3.044169539,-0.005374591
4/14/1986,3.009816,3.079928,2.994792,3.07492,0.026086,11746200,3.0418672,3.012946,3.053732308,3.044352648,3.046447351,-0.002094703
4/15/1986,3.07492,3.109976,3.064904,3.09996,0.026299,16975300,3.0578928,3.022336,3.050650462,3.052907625,3.050411251,0.002496374
4/16/1986,3.130008,3.165064,3.119992,3.125,0.026511,16870500,3.0729168,3.04362,3.050650462,3.06399876,3.055936343,0.008062416
4/17/1986,3.135016,3.17508,3.119992,3.145032,0.026681,16838000,3.0909456,3.072416,3.050650462,3.076465412,3.062536022,0.013929391
4/18/1986,3.15004,3.160056,3.094952,3.094952,0.026256,18655100,3.1079728,3.081806,3.051035692,3.079309503,3.064937205,0.014372297
4/21/1986,3.109976,3.190104,3.094952,3.190104,0.027063,13995100,3.1310096,3.099334,3.058355077,3.09635481,3.07420882,0.02214599
4/22/1986,3.20012,3.295272,3.135016,3.155048,0.026766,23956600,3.1420272,3.111854,3.068371077,3.105384531,3.080196907,0.025187624
4/23/1986,3.135016,3.160056,3.109976,3.160056,0.026808,13383600,3.1490384,3.130634,3.084165538,3.113795527,3.086112395,0.027683131
4/24/1986,3.165064,3.17508,3.125,3.135016,0.026596,11613900,3.1470352,3.138146,3.101115692,3.117060215,3.089734885,0.02732533
4/25/1986,3.145032,3.205128,3.140024,3.195112,0.027106,15432800,3.1670672,3.15004,3.114598769,3.129068182,3.097540597,0.031527585
4/28/1986,3.20012,3.305289,3.195112,3.305289,0.028041,20691800,3.1901042,3.172576125,3.134245615,3.156179077,3.112929368,0.043249709
4/29/1986,3.30028,3.30028,3.180088,3.220152,0.027318,23674600,3.203125,3.181966125,3.146958231,3.166021065,3.120871785,0.04514928
4/30/1986,3.240184,3.240184,3.130008,3.130008,0.026554,23050600,3.1971154,3.186348125,3.156203769,3.160480594,3.121548541,0.038932052
5/1/1986,3.119992,3.140024,3.064904,3.084936,0.026171,19705900,3.1870994,3.173202125,3.156974231,3.148858348,3.118836501,0.030021847
5/2/1986,3.094952,3.114984,3.054888,3.079928,0.026129,12787000,3.1640626,3.163812125,3.155433308,3.138253679,3.11595439,0.022299289
5/5/1986,3.094952,3.15004,3.094952,3.135016,0.026596,13358600,3.130008,3.160682125,3.156203769,3.137755575,3.117366361,0.020389214
5/6/1986,3.145032,3.145032,3.084936,3.09996,0.026299,20711800,3.1059696,3.156300125,3.152736692,3.131940871,3.116077001,0.01586387
5/7/1986,3.089944,3.109976,3.029848,3.094952,0.026256,21213500,3.0989584,3.143780125,3.152736692,3.126250275,3.114512186,0.011738089
5/8/1986,3.109976,3.160056,3.089944,3.135016,0.026596,16496100,3.1089744,3.122496,3.148499154,3.127598848,3.116030987,0.011567861
5/9/1986,3.114984,3.114984,3.069912,3.079928,0.026129,19101900,3.1089744,3.104968,3.142720692,3.120264872,3.113356692,0.00690818
5/12/1986,3.064904,3.079928,3.039864,3.04988,0.025874,12584800,3.0919472,3.094952,3.134245615,3.10943643,3.108654715,0.000781715
5/13/1986,3.04988,3.054888,3.014824,3.044872,0.025831,16376300,3.0809296,3.089944,3.127311462,3.099503441,3.103930069,-0.004426628
5/14/1986,3.064904,3.104968,3.039864,3.104968,0.026341,22316700,3.0829328,3.093074,3.120377308,3.100344142,3.104006953,-0.003662811
5/15/1986,3.09996,3.09996,3.039864,3.039864,0.025789,16446100,3.0639024,3.08118,3.09996,3.091039505,3.099255623,-0.008216118
5/16/1986,3.04988,3.054888,3.009816,3.029848,0.025704,18477900,3.0538864,3.072416,3.085321231,3.081625427,3.094114318,-0.01248889
5/19/1986,3.034856,3.079928,3.029848,3.064904,0.026001,9377500,3.0568912,3.06866,3.080313231,3.0790529,3.09195059,-0.01289769
5/20/1986,3.059896,3.09996,3.039864,3.089944,0.026214,10847600,3.0659056,3.063026,3.080698462,3.080728454,3.091801954,-0.0110735
5/21/1986,3.089944,3.089944,3.064904,3.064904,0.026001,17816400,3.0578928,3.061148,3.079542769,3.078293922,3.089809513,-0.011515591
5/22/1986,3.064904,3.130008,3.064904,3.125,0.026511,21937300,3.07492,3.070538,3.078772308,3.085479473,3.092416216,-0.006936743
5/23/1986,3.125,3.210136,3.125,3.20012,0.027148,22933200,3.1089744,3.089944,3.086476923,3.103116477,3.100394274,0.002722203
5/27/1986,3.205128,3.235176,3.185096,3.235176,0.027446,16303900,3.1430288,3.10622,3.097263385,3.123433327,3.110378105,0.013055221
5/28/1986,3.2502,3.270232,3.220152,3.245192,0.027531,24613100,3.1740784,3.131886,3.105738462,3.14216543,3.12036432,0.02180111
5/29/1986,3.235176,3.260216,3.190104,3.240184,0.027488,15120800,3.2091344,3.158178,3.118065846,3.15724521,3.129239852,0.028005359
5/30/1986,3.205128,3.245192,3.195112,3.195112,0.027106,18705000,3.2231568,3.174454,3.129237538,3.16307087,3.13411927,0.0289516
6/2/1986,3.205128,3.22516,3.17508,3.205128,0.033201,18542800,3.2241584,3.188852,3.141564923,3.169541198,3.139379176,0.030162022
6/3/1986,3.20012,3.27524,3.17508,3.27524,0.033927,21687700,3.2321712,3.215144,3.154662769,3.185802552,3.149442941,0.036359611
6/4/1986,3.285256,3.290264,3.205128,3.255208,0.03372,17649200,3.2341744,3.23142,3.171227692,3.196480313,3.15727739,0.039202924
6/5/1986,3.260216,3.27524,3.235176,3.270232,0.033876,15033400,3.240184,3.240184,3.189718769,3.207826727,3.165644398,0.042182329
6/6/1986,3.280248,3.280248,3.22516,3.27524,0.033927,16261400,3.2562096,3.245192,3.205898462,3.218197999,3.173762591,0.044435409
6/9/1986,3.265224,3.265224,3.170072,3.170072,0.032838,14424400,3.2491984,3.235802,3.212062154,3.210794,3.173489213,0.037304786
6/10/1986,3.170072,3.22516,3.170072,3.205128,0.033201,17831400,3.235176,3.23142,3.222848615,3.209922307,3.175832827,0.03408948
6/11/1986,3.210136,3.210136,3.165064,3.190104,0.033045,15370400,3.2221552,3.230794,3.227856615,3.206873337,3.176889951,0.029983386
6/12/1986,3.185096,3.195112,3.180088,3.195112,0.033097,12078100,3.2071312,3.229542,3.227471385,3.2050639,3.178239733,0.026824168
6/13/1986,3.205128,3.290264,3.195112,3.27524,0.033927,25708800,3.2071312,3.229542,3.230553231,3.215860223,3.185424938,0.030435286
6/16/1986,3.295272,3.310297,3.27524,3.290264,0.034083,19963000,3.2311696,3.233924,3.234020308,3.227306958,3.193190794,0.034116164
6/17/1986,3.30028,3.310297,3.265224,3.27524,0.033927,20806700,3.245192,3.23455,3.236716923,3.234681272,3.199268513,0.035412759
6/18/1986,3.270232,3.270232,3.215144,3.255208,0.03372,19019500,3.2582128,3.232046,3.241339692,3.237839231,3.203412179,0.034427052
6/19/1986,3.240184,3.265224,3.215144,3.215144,0.033305,13061600,3.2622192,3.23768,3.242110154,3.234347657,3.204281203,0.030066454
6/20/1986,3.22516,3.245192,3.205128,3.245192,0.033616,26956800,3.2562096,3.242688,3.239798769,3.236016017,3.207311632,0.028704385
6/23/1986,3.240184,3.245192,3.205128,3.215144,0.033305,14708900,3.2411856,3.245818,3.236716923,3.232804938,3.207891807,0.02491313
6/24/1986,3.22516,3.280248,3.205128,3.2502,0.033668,20107800,3.2361776,3.252704,3.235176,3.235481101,3.211025748,0.024455353
6/25/1986,3.255208,3.285256,3.2502,3.27524,0.033927,21013800,3.240184,3.252704,3.235176,3.241597855,3.215782359,0.025815496
6/26/1986,3.280248,3.280248,3.230168,3.2502,0.033668,17611800,3.2471952,3.247696,3.241339692,3.242921262,3.218331814,0.024589448
6/27/1986,3.255208,3.270232,3.210136,3.230168,0.033461,14701400,3.2441904,3.242062,3.243265846,3.240959221,3.219208568,0.021750653
6/30/1986,3.230168,3.255208,3.215144,3.245192,0.033616,14898600,3.2502,3.24081,3.247503385,3.241610418,3.221133267,0.020477151
7/1/1986,3.230168,3.305289,3.230168,3.290264,0.034083,22039700,3.2582128,3.2502,3.254822769,3.249095585,3.226254062,0.022841523
7/2/1986,3.280248,3.295272,3.235176,3.255208,0.03372,12305300,3.2542064,3.251452,3.253281846,3.250035956,3.228398798,0.021637158
7/3/1986,3.255208,3.260216,3.210136,3.215144,0.033305,11688800,3.2471952,3.251452,3.247503385,3.244667963,3.227416961,0.017251002
7/7/1986,3.210136,3.210136,3.07492,3.07492,0.031852,23756900,3.2161456,3.229542,3.232094154,3.218552892,3.21612089,0.002432002
7/8/1986,3.044872,3.064904,2.984776,3.059896,0.031697,30700800,3.1790864,3.202624,3.217070154,3.194144139,3.204548676,-0.010404537
7/9/1986,3.064904,3.094952,3.059896,3.069912,0.0318,17779000,3.135016,3.180088,3.205898462,3.175031502,3.194575589,-0.019544087
7/10/1986,3.079928,3.084936,3.029848,3.064904,0.031749,27456000,3.0969552,3.15943,3.192030154,3.15808881,3.184970286,-0.026881476
7/11/1986,3.064904,3.07492,3.039864,3.054888,0.031645,19523700,3.064904,3.135642,3.179702769,3.142211762,3.175334561,-0.033122799
7/14/1986,3.054888,3.054888,3.02484,3.044872,0.031541,22878300,3.0588944,3.104968,3.163908308,3.127236414,3.165670668,-0.038434254
7/15/1986,3.029848,3.054888,3.004808,3.009816,0.031178,30201600,3.0488784,3.074294,3.143491077,3.109171735,3.154125877,-0.044954143
7/16/1986,3.029848,3.044872,3.009816,3.02484,0.031334,18640100,3.039864,3.050506,3.126155692,3.096197622,3.144549146,-0.048351524
7/17/1986,3.034856,3.064904,3.02484,3.034856,0.031437,14139800,3.0338544,3.045498,3.111131692,3.086760449,3.136423728,-0.049663278
7/18/1986,3.02484,3.089944,3.004808,3.029848,0.031385,24777800,3.0288464,3.041742,3.094566769,3.078004688,3.128529229,-0.050524541
7/21/1986,3.02484,3.039864,3.009816,3.014824,0.03123,9010600,3.0228368,3.034856,3.073379077,3.068284582,3.12010662,-0.051822038
7/22/1986,2.984776,3.014824,2.984776,2.9998,0.031074,24860200,3.0208336,3.026718,3.053732308,3.057748492,3.111195018,-0.053446526
7/23/1986,2.994792,3.009816,2.989784,3.004808,0.031126,13990100,3.0168272,3.020458,3.037552615,3.049603801,3.103314498,-0.053710697
7/24/1986,3.009816,3.009816,2.92468,2.954728,0.030607,14267100,3.0008016,3.00919,3.028307077,3.035007524,3.092308091,-0.057300567
7/25/1986,2.954728,2.9998,2.954728,2.979768,0.030867,11591400,2.9907856,3.005434,3.022143385,3.026509136,3.083971788,-0.057462652
7/28/1986,2.97476,2.97476,2.854567,2.919672,0.030244,19216700,2.9717552,2.992288,3.010586462,3.010072653,3.071801433,-0.06172878
7/29/1986,2.914664,2.939703,2.894631,2.92468,0.030296,14614100,2.9567312,2.978516,2.9998,2.996935322,3.060903549,-0.063968227
7/30/1986,2.934695,2.979768,2.904647,2.969752,0.030763,17891300,2.94972,2.971004,2.993251077,2.992753273,3.054151583,-0.06139831
7/31/1986,2.964744,2.969752,2.92468,2.92468,0.030296,11252000,2.9437104,2.959736,2.984005538,2.982280461,3.044561095,-0.062280634
8/1/1986,2.929688,2.929688,2.884615,2.884615,0.029881,12005800,2.9246798,2.945337875,2.974374692,2.967255006,3.032713236,-0.06545823
8/4/1986,2.869591,2.944711,2.859575,2.934695,0.0304,12794500,2.9276844,2.93657375,2.967440462,2.962245774,3.025452626,-0.063206852
8/5/1986,2.954728,2.97476,2.904647,2.944711,0.030504,18155900,2.9316906,2.935321625,2.960506231,2.959548117,3.019471765,-0.059923648
8/6/1986,2.92468,2.964744,2.92468,2.944711,0.030504,12674700,2.9266824,2.9309395,2.953957231,2.957265483,3.013933931,-0.056668447
8/7/1986,2.929688,2.964744,2.929688,2.939703,0.030452,12779500,2.929687,2.933443375,2.948178692,2.954563563,3.008435343,-0.05387178
8/8/1986,2.939703,2.954728,2.929688,2.934695,0.0304,9412400,2.939703,2.93469525,2.943170615,2.951506861,3.002973095,-0.051466235
8/11/1986,2.934695,3.044872,2.934695,3.029848,0.031385,19758300,2.9587336,2.94220725,2.945096769,2.963559344,3.004963829,-0.041404485
8/12/1986,3.039864,3.054888,2.994792,3.04988,0.031593,20841600,2.9797674,2.95785725,2.952416154,2.976839445,3.008290953,-0.031451508
8/13/1986,3.054888,3.104968,3.039864,3.079928,0.031904,20252500,3.0068108,2.982271375,2.960120769,2.992699222,3.013597401,-0.020898178
8/14/1986,3.07492,3.094952,3.059896,3.084936,0.031956,11578900,3.0358574,3.0010515,2.972833385,3.006889496,3.018881742,-0.011992246
8/15/1986,3.079928,3.089944,3.044872,3.079928,0.031904,16688300,3.064904,3.017953625,2.984775538,3.018126189,3.023403687,-0.005277498
8/18/1986,3.084936,3.084936,3.054888,3.069912,0.0318,10208600,3.0729168,3.03360375,2.992480154,3.026093237,3.026848747,-0.00075551
8/19/1986,3.069912,3.069912,3.029848,3.029848,0.031385,11271900,3.0689104,3.044871875,3.00057,3.026670893,3.027070914,-0.000400021
8/20/1986,3.034856,3.064904,3.029848,3.04988,0.031593,14324500,3.0629008,3.05927,3.013282692,3.030241525,3.028760476,0.001481049
8/21/1986,3.044872,3.044872,3.009816,3.014824,0.03123,13570800,3.0488784,3.057392,3.019446462,3.027869598,3.027728144,0.000141454
8/22/1986,3.009816,3.02484,2.994792,3.004808,0.031126,9881700,3.0338544,3.051758,3.024069308,3.02432166,3.026030356,-0.001708696
8/25/1986,2.9998,3.029848,2.97476,3.009816,0.031178,16798100,3.0218352,3.042994,3.029077385,3.02209002,3.024829292,-0.002739273
8/26/1986,3.02484,3.094952,3.009816,3.084936,0.031956,22172000,3.0328528,3.042994,3.040249154,3.031758632,3.029281641,0.002476991
8/27/1986,3.094952,3.135016,3.094952,3.119992,0.032319,21143600,3.0468752,3.048002,3.054502769,3.045332996,3.036000927,0.009332069
8/28/1986,3.119992,3.160056,3.104968,3.15004,0.03263,13233800,3.0739184,3.058018,3.063748308,3.061441766,3.044448266,0.0169935
8/29/1986,3.145032,3.180088,3.125,3.15004,0.03263,10503200,3.1029648,3.073042,3.071452923,3.075072264,3.052269876,0.022802388
9/2/1986,3.165064,3.170072,3.014824,3.034856,0.031437,25209600,3.1079728,3.071164,3.067985846,3.068885146,3.050979959,0.017905187
9/3/1986,3.034856,3.059896,3.029848,3.054888,0.031645,22888300,3.1019632,3.076172,3.065674462,3.066731739,3.051269443,0.015462296
9/4/1986,3.054888,3.180088,3.04988,3.15004,0.03263,22905800,3.1079728,3.094326,3.071067692,3.079548395,3.058585781,0.020962614
9/5/1986,3.15004,3.165064,3.09996,3.104968,0.032164,22703600,3.0989584,3.10622,3.073764308,3.083459103,3.062021501,0.021437602
9/8/1986,3.09996,3.15004,3.094952,3.15004,0.03263,14476800,3.0989584,3.114358,3.083009846,3.093702318,3.06854139,0.025160928
9/9/1986,3.160056,3.195112,3.135016,3.145032,0.032579,15580000,3.1209936,3.117488,3.090329231,3.101599192,3.074207361,0.027391831
9/10/1986,3.155048,3.155048,3.059896,3.114984,0.032267,15520100,3.1330128,3.113106,3.098033846,3.103658393,3.077227853,0.026430541
9/11/1986,3.054888,3.079928,2.944711,2.964744,0.030711,37689600,3.0959536,3.089944,3.094952,3.082286948,3.068895715,0.013391233
9/12/1986,2.964744,2.969752,2.864583,2.874599,0.029777,54412800,3.0498798,3.069911875,3.084550692,3.050334956,3.054503366,-0.00416841
9/15/1986,2.894631,2.919672,2.859575,2.909655,0.03014,20764200,3.0018028,3.05175775,3.071067538,3.028691886,3.043773857,-0.015081971
9/16/1986,2.899639,2.92468,2.864583,2.92468,0.030296,17529400,2.9577324,3.02358775,3.056043538,3.012690057,3.03495209,-0.022262033
9/17/1986,2.92468,2.944711,2.899639,2.899639,0.030037,16276400,2.9146634,2.997921625,3.036781923,2.995297587,3.024928898,-0.029631311
9/18/1986,2.869591,2.919672,2.854567,2.899639,0.030037,20659400,2.9016424,2.9666215,3.017520308,2.980580881,3.015648165,-0.035067284
9/19/1986,2.869591,2.894631,2.844551,2.849559,0.029518,24668000,2.8966344,2.929687375,3.003266692,2.960423669,3.003345264,-0.042921595
9/22/1986,2.869591,2.934695,2.864583,2.934695,0.0304,25958400,2.9016424,2.90715125,2.994021077,2.956465412,2.998260059,-0.041794647
9/23/1986,2.884615,2.919672,2.884615,2.884615,0.037216,16373800,2.8936294,2.897135125,2.973603769,2.945411503,2.989841907,-0.044430404
9/24/1986,2.894631,2.94972,2.884615,2.944711,0.037991,30201600,2.9026438,2.905899125,2.961276308,2.945303733,2.986498877,-0.041195144
9/25/1986,2.939703,2.939703,2.874599,2.884615,0.037216,20200100,2.899639,2.902769125,2.940859,2.935967005,2.978951923,-0.042984918
9/26/1986,2.869591,2.92468,2.864583,2.904647,0.037474,10817700,2.9106566,2.900265,2.922367846,2.931148542,2.973447854,-0.042299312
9/29/1986,2.909655,2.94972,2.844551,2.864583,0.036957,15248100,2.8966342,2.895883,2.903106231,2.92090769,2.965383791,-0.044476101
9/30/1986,2.869591,2.904647,2.869591,2.879607,0.037151,17509400,2.8956326,2.893379,2.896557231,2.914553738,2.959029955,-0.044476217
10/1/1986,2.894631,2.959736,2.879607,2.914664,0.037604,16865500,2.8896232,2.901517125,2.899639154,2.914570701,2.955743588,-0.041172887
10/2/1986,2.904647,2.92468,2.859575,2.874599,0.037087,14312100,2.88762,2.894005125,2.896942538,2.908421209,2.949732878,-0.041311669
10/3/1986,2.894631,2.904647,2.829527,2.849559,0.036764,18003600,2.8766024,2.889623125,2.891164,2.899365484,2.94231259,-0.042947106
10/6/1986,2.849559,2.889623,2.839543,2.869591,0.037022,8925700,2.877604,2.880233125,2.888852615,2.894784794,2.936925806,-0.042141012
10/7/1986,2.874599,2.874599,2.834535,2.869591,0.037022,15557600,2.8756008,2.878355125,2.886541231,2.890908826,2.931938042,-0.041029217
10/8/1986,2.874599,2.959736,2.869591,2.944711,0.037991,32947200,2.8816102,2.883363125,2.893860615,2.899186083,2.932884187,-0.033698104
10/9/1986,2.939703,2.984776,2.929688,2.954728,0.03812,25209600,2.897636,2.89463125,2.895401615,2.907730994,2.934502248,-0.026771254
10/10/1986,2.959736,2.994792,2.94972,2.959736,0.038185,10216100,2.9196714,2.904647375,2.901180154,2.915731764,2.936371414,-0.020639651
10/13/1986,2.959736,2.9998,2.954728,2.9998,0.038702,5411300,2.9457132,2.915289375,2.905417769,2.928665339,2.941069828,-0.01240449
10/14/1986,2.9998,3.039864,2.9998,3.029848,0.03909,22414100,2.9777646,2.9346955,2.916589538,2.944231902,2.947645989,-0.003414087
10/15/1986,3.029848,3.084936,3.029848,3.079928,0.039736,23008100,3.004808,2.963491625,2.930072692,2.965108225,2.957444657,0.007663568
10/16/1986,3.084936,3.09996,3.064904,3.089944,0.039865,23350100,3.0318512,2.99103575,2.947408154,2.984313729,2.967259423,0.017054306
10/17/1986,3.07492,3.079928,3.04988,3.07492,0.039671,16119200,3.054888,3.016701875,2.962432231,2.998253155,2.97523428,0.023018875
10/20/1986,3.04988,3.054888,3.009816,3.054888,0.039413,15662400,3.0659056,3.030474,2.973218692,3.006966208,2.981134556,0.025831652
10/21/1986,3.044872,3.054888,3.014824,3.034856,0.039154,14918600,3.0669072,3.04049,2.985546154,3.011256945,2.985113922,0.026143023
10/22/1986,3.029848,3.059896,3.029848,3.054888,0.039413,13286200,3.0618992,3.052384,3.001340692,3.017969415,2.990282372,0.027687043
10/23/1986,3.059896,3.104968,3.054888,3.064904,0.039542,20042900,3.0568912,3.060522,3.016364769,3.025190121,2.9958099,0.02938022
10/24/1986,3.07492,3.084936,3.059896,3.059896,0.039477,13111500,3.0538864,3.064278,3.031003615,3.030529487,3.000557019,0.029972468
10/27/1986,3.059896,3.059896,3.02484,3.029848,0.03909,13713000,3.0488784,3.058018,3.037552615,3.030424643,3.002726721,0.027697921
10/28/1986,3.034856,3.04988,3.02484,3.044872,0.039283,16955300,3.0508816,3.052384,3.044486769,3.032647313,3.005848594,0.026798719
10/29/1986,3.039864,3.064904,3.034856,3.04988,0.039348,10720300,3.04988,3.049254,3.051420923,3.035298496,3.009110179,0.026188316
10/30/1986,3.104968,3.104968,3.04988,3.07492,0.039671,15590000,3.0518832,3.051758,3.057199385,3.041394112,3.013984981,0.027409131
10/31/1986,3.059896,3.089944,3.039864,3.054888,0.039413,15615000,3.0508816,3.054262,3.059125538,3.043470094,3.017014834,0.02645526
11/3/1986,3.079928,3.104968,3.07492,3.09996,0.039994,15864600,3.064904,3.059896,3.060666462,3.052160849,3.02315892,0.029001929
11/4/1986,3.084936,3.15004,3.079928,3.145032,0.040576,21510500,3.084936,3.069912,3.064904,3.066448719,3.032186556,0.034262163
11/5/1986,3.130008,3.170072,3.125,3.165064,0.040834,21483100,3.1079728,3.083058,3.071838154,3.0816203,3.04202933,0.039590971
11/6/1986,3.135016,3.155048,3.07492,3.125,0.040317,21867500,3.1179888,3.094952,3.077231385,3.0882941,3.048175305,0.040118795
11/7/1986,3.109976,3.135016,3.094952,3.125,0.040317,11344300,3.1320112,3.104968,3.084165538,3.093941162,3.053866023,0.040075138
11/10/1986,3.114984,3.145032,3.094952,3.135016,0.040446,12567400,3.1390224,3.11561,3.090329231,3.100260368,3.059877133,0.040383235
11/11/1986,3.135016,3.165064,3.130008,3.160056,0.040769,15298000,3.1420272,3.126252,3.097648615,3.109459696,3.06729779,0.042161906
11/12/1986,3.170072,3.180088,3.125,3.135016,0.040446,16653300,3.1360176,3.136268,3.103427077,3.113391435,3.072313953,0.041077482
11/13/1986,3.145032,3.145032,3.054888,3.059896,0.039477,16483600,3.1229968,3.13126,3.105738462,3.105161368,3.071394105,0.033767263
11/14/1986,3.059896,3.119992,3.039864,3.079928,0.039736,14691500,3.1139824,3.123122,3.108435077,3.101279311,3.072026245,0.029253066
11/17/1986,3.064904,3.094952,3.064904,3.069912,0.039607,14207200,3.1009616,3.111228,3.109976,3.096453571,3.071869635,0.024583937
11/18/1986,3.069912,3.089944,2.989784,2.994792,0.038637,20275000,3.0679088,3.094952,3.103812308,3.080813329,3.06616018,0.014653149
11/19/1986,2.994792,3.054888,2.994792,3.034856,0.039154,21558000,3.0478768,3.083684,3.102271385,3.073742971,3.063841352,0.009901619
11/20/1986,3.054888,3.119992,3.039864,3.104968,0.040059,22593800,3.0568912,3.079928,3.102656615,3.078546822,3.06688777,0.011659051
11/21/1986,3.114984,3.185096,3.09996,3.165064,0.040834,40185600,3.0739184,3.080554,3.104197538,3.091857157,3.074160084,0.017697073
11/24/1986,3.170072,3.245192,3.170072,3.230168,0.041674,42432000,3.1059696,3.092448,3.109205538,3.113135748,3.085716226,0.027419522
11/25/1986,3.280248,3.355369,3.265224,3.355369,0.043289,50668800,3.178085,3.129382125,3.126926231,3.150402402,3.105690505,0.044711897
11/26/1986,3.350361,3.360377,3.320313,3.345353,0.04316,19164300,3.2401844,3.16256025,3.143876462,3.180394802,3.123443283,0.056951519
11/28/1986,3.340345,3.355369,3.310297,3.32532,0.042902,8468900,3.2842548,3.19448625,3.158515231,3.202690986,3.138397113,0.064293873
12/1/1986,3.285256,3.350361,3.265224,3.345353,0.04316,32448000,3.3203126,3.238306375,3.172768846,3.224638988,3.153727179,0.070911809
12/2/1986,3.400441,3.425481,3.345353,3.400441,0.054026,51417600,3.3543672,3.2840045,3.193186154,3.251685452,3.172002277,0.079683175
12/3/1986,3.440505,3.555689,3.435497,3.545673,0.056333,65145600,3.392428,3.339092625,3.230553615,3.296914305,3.19968159,0.097232715
12/4/1986,3.535657,3.535657,3.495593,3.510617,0.055776,36192000,3.4254808,3.38228675,3.263683538,3.329791643,3.222713842,0.1070778
12/5/1986,3.505609,3.525641,3.445513,3.465545,0.05506,28953600,3.4535258,3.411708875,3.294116846,3.350676775,3.240701336,0.109975439
12/8/1986,3.465545,3.535657,3.445513,3.515625,0.055856,22296800,3.4875802,3.431740875,3.334180923,3.376053425,3.261066051,0.114987373
12/9/1986,3.510617,3.515625,3.460537,3.465545,0.05506,14684000,3.500601,3.446764875,3.367310846,3.389821359,3.27621264,0.113608719
12/10/1986,3.445513,3.495593,3.445513,3.470553,0.05514,20739300,3.485577,3.464919,3.395432769,3.402241612,3.290608222,0.111633389
12/11/1986,3.460537,3.465545,3.405449,3.425481,0.054423,18552800,3.4685498,3.474935,3.415464846,3.405816902,3.300598799,0.105218104
12/12/1986,3.400441,3.420473,3.375401,3.380409,0.053707,13947600,3.4515226,3.472431,3.427021846,3.401907994,3.306510665,0.095397329
12/15/1986,3.365385,3.435497,3.360377,3.420473,0.054344,23869200,3.4324922,3.456781,3.432029846,3.404764149,3.31495232,0.089811829
12/16/1986,3.445513,3.510617,3.430489,3.505609,0.055696,36441600,3.440505,3.456155,3.444357231,3.420278741,3.329075037,0.091203705
12/17/1986,3.505609,3.525641,3.465545,3.465545,0.05506,28454400,3.4395034,3.456155,3.455143769,3.427242781,3.339183923,0.088058858
12/18/1986,3.470553,3.485577,3.435497,3.475561,0.055219,20302500,3.4495194,3.451147,3.465159769,3.434676353,3.349285929,0.085390425
12/19/1986,3.485577,3.535657,3.460537,3.515625,0.055856,50668800,3.4765626,3.457407,3.474020077,3.447129991,3.361607341,0.08552265
12/22/1986,3.520633,3.530649,3.470553,3.485577,0.055378,23764400,3.4895834,3.459285,3.469397308,3.453044916,3.370790279,0.082254637
12/23/1986,3.475561,3.510617,3.455529,3.495593,0.055537,25459200,3.4875802,3.468049,3.468241615,3.459590775,3.380034925,0.07955585
12/24/1986,3.500601,3.545673,3.490585,3.515625,0.055856,16044300,3.4975962,3.484951,3.472093923,3.468211425,3.390078634,0.078132791
12/26/1986,3.520633,3.520633,3.495593,3.505609,0.055696,4081000,3.5036058,3.495593,3.471323462,3.473964898,3.398636439,0.075328459
12/29/1986,3.490585,3.495593,3.445513,3.475561,0.055219,14731400,3.495593,3.491837,3.472093923,3.474210452,3.404334555,0.069875897
12/30/1986,3.460537,3.505609,3.440505,3.485577,0.055378,19214200,3.495593,3.494341,3.473249615,3.475959152,3.410352514,0.065606638
12/31/1986,3.470553,3.500601,3.435497,3.445513,0.054742,15015900,3.485577,3.490585,3.474790538,3.471275128,3.412956994,0.058318134
1/2/1987,3.460537,3.530649,3.460537,3.500601,0.055617,10830100,3.4825722,3.488707,3.484036077,3.475786801,3.419449143,0.056337658
1/5/1987,3.530649,3.625801,3.525641,3.610777,0.057367,34944000,3.5036058,3.504357,3.498674846,3.496554524,3.433621577,0.062932947
1/6/1987,3.615785,3.625801,3.585737,3.585737,0.05697,27206400,3.525641,3.515625,3.504838538,3.510274905,3.444889386,0.065385519
1/7/1987,3.585737,3.650841,3.585737,3.645833,0.057924,31699200,3.5576922,3.531901,3.518706846,3.531129996,3.459774098,0.071355898
1/8/1987,3.660857,3.660857,3.590745,3.605769,0.057288,29702400,3.5897434,3.544421,3.528722846,3.54261292,3.470588535,0.072024385
1/9/1987,3.600761,3.655849,3.590745,3.610777,0.057367,24044000,3.6117786,3.561323,3.536042231,3.553099702,3.480972866,0.072126836
1/12/1987,3.590745,3.640825,3.575721,3.620793,0.057527,24595600,3.6137818,3.578225,3.546443462,3.563514055,3.491329913,0.072184142
1/13/1987,3.610777,3.640825,3.590745,3.625801,0.057606,18093500,3.6217946,3.600761,3.556459462,3.573096662,3.501290734,0.071805928
